name,place_id
Área recreativa El Tejo,ChIJP0V1XlLJMA0Rbg9tk_z0yJU
Narnia,ChIJhYZSBlE_SQ0RSJ7CUysveb0
Parque infantil,ChIJSeL4uEa7MA0RX1ODCuiB23A
Parque infantil frente al E.O.I.,ChIJY-rvLAS7MA0RuZPeUDD5J1A
Zona de Juegos Infantiles “Flores del Sil - La Martina,ChIJh24tH_26MA0RxpncCSc12-Q
Casa de Cultura,ChIJi0a1Tgp_OA0RbIp4W955TqI
Cancho la Sal,ChIJfVC7q52pPw0REuhI2VWqYs8
Parque de la Ribera del Ciguiñuela,ChIJgaRYXMg_QQ0R9dP_xNfzxHA
Parque del Julio Boal,ChIJF-V0GoI5QQ0RsCC2KQ5Fv8w
Senda de los Suspiros,ChIJKy-K8eg_QQ0RMONrpwoZIr4
Paseo del Valle del Clamores,ChIJA3LxZi4_QQ0Rmar_TV-MQI8
Edificio de uso Múltiples,ChIJFVDdhQHFMA0R8VgQTyAlrws
Firehead Sport S L,ChIJw2m5noj2Ng0RFhczOYT0EMA
Parque infantil,ChIJE93uXmULNw0RfLrXtyvj2no
Jolasparkea / Parque de juegos,ChIJc9CMNLdbTg0RLRVrHF0MS1g
Barranco de las Cortinas,ChIJd8FtofE_Wg0Rfl9ACAmCeN8
LLano de San Marugán,ChIJ5Us30ps7Rw0RFqmYM7NgxFo
Rodríguez Juan Antonio,ChIJYa_sNVOEQQ0RMuwUcYD1BnY
vadeocio,ChIJDePBmTlsRw0Rjd5IuWAg7Ww
Parque infantil,ChIJMzsNzl3rNw0R2dI1Xc00S8U
Parque de Aventura en los Arboles Las Cabezuelas,ChIJs4RBrAZdQA0RFD3bX0DYkss
Parque Infantil,ChIJk4j2FnS5RQ0RqnZ6pqg1pmE
Centro Cultural Villamelendi,ChIJCcdgcCdxSA0R3vBbpseZW54
Centro Hipico Equus Bierzo,ChIJ620lSBS9MA0Rowqm7epeaH8
Pista de baloncesto,ChIJEyoHAp7xOQ0R_22tFAs9KYE
La Bolera,ChIJZ4fXbC3IQA0RFoKIP_0JYwQ
Movil world,ChIJAVF7ja6DQQ0RwAM9RHZakqE
Movil World reparacion y accesorios - Distribuidor Digi,ChIJWyx4cwmLQQ0RZhbP1a_OUL0
Espacio Orgánico | Supermercado Ecológico,ChIJh60FjEyFQQ0RCQN6OCOmQy4
Jardines de la Iglesia,ChIJo8UziD4fRg0R2tJSqon77Ew
Bolatokia-Bolera,ChIJFd39PrsPTw0R3tHJTERjBkk
Club de Vuelo Libre Arcones,ChIJMaUU63reQw0RL01_FsvSyBg
Río Sonoro,ChIJg0B--p7XSA0RgU0X0k5xas4
Parque infantil,ChIJ-VMD0HmtXA0RUFRoWmcXNlg
Parque infantil,ChIJpwzJqf2tXA0RG62Eg0pK7GI
parque infantil,ChIJEciprHpjNw0RPY-wfMQDSbA
Caballos Paraje El Real,ChIJxUW8ferTRA0RExCZKslx1rI
Cuadra Antares,ChIJG3EgMk3TRA0RRdQhYtAB3hM
Parque infantil,ChIJefG_7Sy5MA0RXFYliW8DoG0
Laguna de Muñogrande,ChIJn0ws-eeZQA0R2N_4jN-R-7o
Pinenwald,ChIJuZQTpb1VPw0RVt12Wn5XRuw
Paso del Arevarillo,ChIJfUpENgC5QA0RdFnaygNiom4
Parque Infantil,ChIJ48oMZBGtQA0RdPMflF9Qypk
Cerro de las perdices,ChIJERUgeOmdQA0RQhj1HzOwLoQ
