name,place_id
Starbucks,ChIJSxlwb4Ao3YARtW-G4f0OxQk
7 Leaves Cafe Garden Grove (Westminster),ChIJ9-W2wNon3YARvz4tSIZg5ow
Starbucks,ChIJYVSJMbAp3YARrDUT_RJlGlY
Signs & Services Co Inc,ChIJvZ8OmR0p3YARkPmGLpTtDUU
CR Transfer and Material Recovery Facility,ChIJH7Qadygp3YAR6ki3__6FA_4
CR & R Waste & Recycling Services,ChIJx1H4Nd8o3YARYu-s7xQ-L5w
CR&R Recycle Center,ChIJS2wrIaop3YARpqEyURlI0i0
Aura Systems Inc,ChIJ__-_xhsp3YARaQM6ZGuOQ6A
CR&R Environmental Services,ChIJx6b95M8p3YARLo7QtABL7WU
Chino Valley Ranchers,ChIJZVXjWZcyw4ARwOs2BJWn8Qs
Unistar Foods Inc,ChIJ81sk4_otw4AR2xFU88_edjM
Jersey Mike's Subs,ChIJf_vDmKYyw4ARIQ9yFNfgdTs
Starbucks,ChIJK5tDSEYtw4AR9DJJVz-8yU4
Starbucks,ChIJHTY-NZ4yw4ARe5T3Of1HY60
Starbucks,ChIJt5VGZuLM3IARWLnb-L314YI
Starbucks,ChIJp7nB0rUyw4ARwBx8XTom2J4
Apura Ingredients,ChIJj4dNltXM3IARLu4ZcBTSKKg
Sprouts Farmers Market,ChIJSfr-5qQyw4AReyYMAudSNhk
Starbucks,ChIJKbvXkR0zw4AR36uwoqjftTA
Costco Wholesale,ChIJLYJzn2Mtw4AROq8nh34EmGM
Chevron ExtraMileChino Hills,ChIJl3CsqqUyw4ARowgjquJOBRE
Alpha Products Inc,ChIJ26ND16VO6IARfILYyxeh_ho
Astrolite Alloys,ChIJdYoV36dO6IAR-kpiT6892Ss
Santa Barbara Designs,ChIJS0jKnqtO6IAR9oH1dkAr-sg
Associated Ready Mixed Concrete,ChIJqw63UeNL6IARlLWgxOj3mMo
Landsberg Ventura,ChIJuTykMitJ6IAR83mc9SWfDJ0
PKG Packaging,ChIJYdeLgwZM6IARSWwHFp9WTfE
Coinstar,ChIJg8B9QtdN6IARViUdhSmxjt8
Pacific Manufacturing,ChIJww56Q8BO6IARuFjzVUj9PsA
